ID_MOVIE,ID_USER,RATING,RATING_DATE
8603,1713067,5,24/09/2005
8603,1713085,2,07/07/2005
8603,1713204,2,30/10/2005
8603,1713284,3,25/03/2005
8603,1713320,1,7/10/2005
8603,1713360,3,25/06/2005
8603,1713599,1,29/09/2005
8603,1713651,3,30/10/2005
8603,1714066,3,18/05/2005
8603,1714263,4,07/04/2005
8603,1714541,4,18/08/2005
8603,1714672,1,16/11/2005
8603,1714721,5,23/05/2005
8603,1715184,4,14/09/2005
8603,1715337,4,18/05/2005
8603,1715381,3,4/10/2005
8603,1715689,4,15/05/2005
8603,1716005,1,28/04/2005
8603,1716250,2,06/04/2005
8603,1716520,2,25/04/2005
8603,1716906,4,11/07/2005
8603,1716910,5,25/05/2005
8603,1716911,2,16/06/2005
8603,1717273,3,8/11/2005
8603,1717701,1,18/07/2005
8603,1717911,1,03/08/2005
8603,1718002,2,27/04/2005
8603,1718160,3,23/03/2005
8603,1718269,1,17/07/2005
8603,1718496,2,24/06/2005
8603,1719026,4,21/04/2005
8603,1719118,3,12/09/2005
8603,1719407,3,18/05/2005
8603,1719477,3,23/08/2005
8603,1719533,1,11/05/2005
8603,1719686,2,11/04/2005
8603,1719966,5,19/08/2005
8603,1720130,4,06/04/2005
8603,1720476,3,11/07/2005
8603,1720535,4,2/11/2005
8603,1720816,5,06/06/2005
8603,1721354,3,14/10/2005
8603,1721447,4,05/08/2005
8603,1721675,5,14/11/2005
8603,1721709,3,23/03/2005
8603,1721710,4,16/05/2005
8603,1721720,5,23/04/2005
8603,1721758,5,14/12/2005
8603,1721925,5,14/04/2005
8603,1721970,2,02/08/2005
8603,1722840,4,31/05/2005
8603,1723037,4,01/06/2005
8603,1723113,3,14/04/2005
8603,1723226,5,27/06/2005
8603,1723384,5,29/11/2005
8603,1723438,4,12/04/2005
8603,1723547,4,3/12/2005
8603,1723848,1,01/05/2005
8603,1723872,5,27/04/2005
8603,1724345,3,05/06/2005
8603,1724380,5,13/04/2005
8603,1724555,2,09/05/2005
8603,1724717,2,27/12/2005
8603,1725021,2,06/07/2005
8603,1725035,5,24/07/2005
8603,1725501,2,17/09/2005
8603,1725660,2,17/04/2005
8603,1725833,3,17/05/2005
8603,1725881,5,04/06/2005
8603,1726240,3,10/06/2005
8603,1726468,4,1/11/2005
8603,1726568,5,26/05/2005
8603,1726918,4,02/01/2005
8603,1727212,4,09/09/2005
8603,1727443,4,20/04/2005
8603,1727590,3,15/12/2005
8603,1728469,5,20/12/2005
8603,1728686,5,15/07/2005
8603,1728904,4,16/04/2005
8603,1728995,4,03/05/2005
8603,1729218,3,04/05/2005
8603,1729432,3,07/05/2005
8603,1729577,1,06/08/2005
8603,1729683,3,18/04/2005
8603,1729814,5,03/09/2005
8603,1730183,3,18/11/2005
8603,1730185,3,6/11/2005
8603,1730412,3,12/04/2005
8603,1730888,4,16/12/2005
8603,1730955,5,05/04/2005
8603,1730968,2,24/06/2005
8603,1731121,3,12/08/2005
8603,1731492,4,03/05/2005
8603,1731825,3,08/07/2005
8603,1731876,3,19/10/2005
8603,1731996,3,3/10/2005
8603,1732015,2,7/10/2005
8603,1732243,3,31/05/2005
8603,1732340,1,01/09/2005
8603,1732375,2,19/04/2005
8603,1732457,1,27/06/2005
8603,1732467,4,21/05/2005
8603,1732550,2,16/05/2005
8603,1732623,5,08/06/2005
8603,1732941,5,10/04/2005
8603,1733252,1,11/07/2005
8603,1733406,3,13/07/2005
8603,1733753,4,12/10/2005
8603,1733777,4,25/05/2005
8603,1734005,2,07/06/2005
8603,1734230,4,02/06/2005
8603,1734303,4,06/06/2005
8603,1734402,4,02/06/2005
8603,1734461,4,21/10/2005
8603,1734468,5,17/08/2005
8603,1734507,1,10/05/2005
8603,1734544,3,31/05/2005
8603,1734644,5,10/05/2005
8603,1734790,5,03/08/2005
8603,1734796,2,02/05/2005
8603,1734932,2,25/07/2005
8603,1735039,1,3/10/2005
8603,1735203,2,22/03/2005
8603,1735312,2,18/04/2005
8603,1735630,2,07/06/2005
8603,1735700,5,04/04/2005
8603,1735777,3,16/07/2005
8603,1736062,2,21/07/2005
8603,1736096,4,06/04/2005
8603,1736191,2,14/05/2005
8603,1736256,4,31/05/2005
8603,1736278,1,23/07/2005
8603,1736474,3,25/07/2005
8603,1736972,2,25/06/2005
8603,1737384,4,20/05/2005
8603,1737549,3,24/05/2005
8603,1737617,1,31/07/2005
8603,1737638,2,01/05/2005
8603,1737886,3,27/08/2005
8603,1737890,3,27/03/2005
8603,1737991,3,23/03/2005
8603,1738021,1,10/11/2005
8603,1738234,3,27/07/2005
8603,1738284,4,20/07/2005
8603,1738296,5,16/05/2005
8603,1738969,5,18/08/2005
8603,1739062,5,26/04/2005
8603,1739105,1,01/09/2005
8603,1739115,5,14/04/2005
8603,1739130,5,12/04/2005
8603,1739284,1,26/04/2005
8603,1739532,2,28/04/2005
8603,1739601,2,02/08/2005
8603,1739993,1,01/08/2005
8603,1740002,1,20/08/2005
8603,1740046,3,28/07/2005
8603,1740208,2,10/05/2005
8603,1740741,2,22/03/2005
8603,1740863,1,17/06/2005
8603,1740882,5,4/10/2005
8603,1740939,5,29/08/2005
8603,1741065,4,13/07/2005
8603,1741126,3,04/08/2005
8603,1741182,5,18/04/2005
8603,1741290,5,16/09/2005
8603,1741356,4,05/06/2005
8603,1741947,4,10/04/2005
8603,1741992,4,08/09/2005
8603,1742012,3,19/04/2005
8603,1742199,3,26/09/2005
8603,1742201,2,13/06/2005
8603,1742222,4,06/04/2005
8603,1742575,5,30/09/2005
8603,1742859,4,23/08/2005
8603,1742919,3,27/04/2005
8603,1742993,2,17/10/2005
8603,1743430,5,30/12/2005
8603,1743487,5,28/04/2005
8603,1743495,3,07/04/2005
8603,1743758,3,13/11/2005
8603,1744020,2,09/06/2005
8603,1744265,4,29/03/2005
8603,1744450,3,23/09/2005
8603,1744594,5,11/10/2005
8603,1744763,4,24/08/2005
8603,1744889,1,25/08/2005
8603,1745247,1,17/08/2005
8603,1745749,3,27/04/2005
8603,1745797,5,06/06/2005
8603,1745887,5,06/07/2005
8603,1745999,4,30/05/2005
8603,1746078,4,04/04/2005
8603,1746244,3,23/08/2005
8603,1746395,2,16/05/2005
8603,1746477,3,21/06/2005
8603,1746611,4,05/07/2005
8603,1746739,2,16/05/2005
8603,1746745,4,24/03/2005
8603,1746869,3,26/04/2005
8603,1746966,4,28/07/2005
8603,1747111,5,04/04/2005
8603,1747154,5,03/06/2005
8603,1747219,3,07/06/2005
8603,1747244,5,10/05/2005
8603,1747767,4,28/07/2005
8603,1747893,3,08/04/2005
8603,1748076,5,18/04/2005
8603,1748240,5,17/09/2005
8603,1748322,4,12/04/2005
8603,1748429,3,23/03/2005
8603,1748563,1,31/05/2005
8603,1748626,3,25/07/2005
8603,1748698,4,01/07/2005
8603,1748702,5,03/07/2005
8603,1748778,4,08/04/2005
8603,1748800,5,09/02/2005
8603,1748812,3,02/09/2005
8603,1748894,4,4/11/2005
8603,1749427,3,21/09/2005
8603,1749986,2,09/05/2005
8603,1750406,5,16/08/2005
8603,1750424,1,06/05/2005
8603,1750498,2,20/03/2005
8603,1750881,2,8/10/2005
8603,1751197,3,14/07/2005
8603,1751499,3,04/05/2005
8603,1751830,2,08/06/2005
8603,1751846,3,19/03/2005
8603,1752267,3,05/07/2005
8603,1752277,1,19/04/2005
8603,1752291,4,20/06/2005
8603,1752298,1,08/09/2005
8603,1752553,5,27/10/2005
8603,1752624,3,21/05/2005
8603,1752628,3,03/05/2005
8603,1752680,1,28/03/2005
8603,1752789,5,06/06/2005
8603,1752817,5,10/08/2005
8603,1753008,2,02/09/2005
8603,1753146,1,25/05/2005
8603,1753194,3,22/03/2005
8603,1753195,3,07/04/2005
8603,1753228,5,21/03/2005
8603,1753242,1,15/04/2005
8603,1753296,1,12/12/2005
8603,1753636,5,04/06/2005
8603,1753770,1,29/06/2005
8603,1753777,5,26/03/2005
8603,1753963,2,16/08/2005
8603,1754013,3,22/03/2005
8603,1754097,3,14/06/2005
8603,1754214,5,19/09/2005
8603,1754481,5,06/06/2005
8603,1754503,5,11/09/2005
8603,1755672,3,17/09/2005
8603,1755690,5,02/05/2005
8603,1755800,3,08/07/2005
8603,1755881,3,15/06/2005
8603,1755950,2,28/04/2005
8603,1756003,2,4/10/2005
8603,1756027,2,06/04/2005
8603,1756068,4,17/07/2005
8603,1756261,2,02/04/2005
8603,1756375,5,06/07/2005
8603,1756402,3,24/04/2005
8603,1756407,1,09/05/2005
8603,1756427,1,27/03/2005
8603,1756494,1,21/04/2005
8603,1756767,4,12/09/2005
8603,1756997,1,18/03/2005
8603,1757328,1,24/10/2005
8603,1757451,3,13/05/2005
8603,1757458,3,26/03/2005
8603,1757636,5,08/06/2005
8603,1757704,1,16/10/2005
8603,1757757,3,01/06/2005
8603,1757773,3,28/04/2005
8603,1757997,2,18/07/2005
8603,1758364,4,08/04/2005
8603,1758574,5,17/05/2005
8603,1759007,4,01/06/2005
8603,1759078,2,11/08/2005
8603,1759377,2,20/04/2005
8603,1759503,3,08/06/2005
8603,1759650,4,13/06/2005
8603,1759820,4,15/06/2005
8603,1759926,3,10/05/2005
8603,1759982,5,16/04/2005
8603,1759989,3,19/07/2005
8603,1760115,3,06/06/2005
8603,1760216,2,20/06/2005
8603,1760897,2,02/08/2005
8603,1761108,3,23/08/2005
8603,1761229,4,10/06/2005
8603,1761659,5,30/05/2005
8603,1761691,3,9/10/2005
8603,1761694,4,28/06/2005
8603,1761705,4,30/06/2005
8603,1761723,1,22/03/2005
8603,1761770,3,13/07/2005
8603,1761955,5,14/07/2005
8603,1762269,4,16/07/2005
8603,1762885,1,04/05/2005
8603,1763105,4,22/03/2005
8603,1763197,1,16/04/2005
8603,1763510,1,11/04/2005
8603,1763613,1,08/08/2005
8603,1763656,4,16/05/2005
8603,1763703,3,12/05/2005
8603,1763740,3,28/06/2005
8603,1764430,5,29/04/2005
8603,1764595,1,22/05/2005
8603,1764971,2,06/09/2005
8603,1765026,5,16/05/2005
8603,1765127,5,03/04/2005
8603,1765144,2,18/07/2005
8603,1765283,1,08/06/2005
8603,1765381,4,7/11/2005
8603,1765771,4,06/04/2005
8603,1765896,3,19/10/2005
8603,1766112,5,30/07/2005
8603,1766217,4,26/04/2005
8603,1766260,2,23/05/2005
8603,1766472,4,26/08/2005
8603,1766660,5,21/04/2005
8603,1766771,4,03/05/2005
8603,1766823,4,4/10/2005
8603,1766996,5,06/04/2005
8603,1767188,4,16/05/2005
8603,1767452,1,6/12/2005
8603,1767486,5,03/07/2005
8603,1767871,4,29/08/2005
8603,1767881,5,11/10/2005
8603,1768056,4,2/10/2005
8603,1768251,1,06/08/2005
8603,1768270,2,13/04/2005
8603,1768347,4,7/10/2005
8603,1769353,3,20/07/2005
8603,1769415,1,04/04/2005
8603,1769465,5,05/05/2005
8603,1769615,5,01/04/2005
8603,1769766,3,18/04/2005
8603,1769901,3,7/12/2005
8603,1770102,4,06/04/2005
8603,1770324,5,15/05/2005
8603,1770466,5,06/04/2005
8603,1770918,5,14/05/2005
8603,1770960,4,27/05/2005
8603,1771156,2,23/04/2005
8603,1771252,2,23/03/2005
8603,1771361,4,24/05/2005
8603,1771532,2,20/07/2005
8603,1772215,1,29/03/2005
8603,1772541,4,27/08/2005
8603,1772658,5,10/05/2005
8603,1772918,3,08/08/2005
8603,1772930,4,01/05/2005
8603,1772954,2,16/04/2005
8603,1773139,4,31/05/2005
8603,1773219,4,07/07/2005
8603,1773423,3,19/06/2005
8603,1773462,3,07/06/2005
8603,1773859,5,07/04/2005
8603,1774179,2,16/05/2005
8603,1774181,3,18/05/2005
8603,1774244,3,03/05/2005
8603,1774561,2,25/05/2005
8603,1774609,5,18/04/2005
8603,1774993,2,21/03/2005
8603,1775545,4,09/07/2005
8603,1775595,1,29/08/2005
8603,1775772,1,07/06/2005
8603,1775922,4,29/03/2005
8603,1776108,3,22/03/2005
8603,1776462,1,21/04/2005
8603,1776592,2,30/08/2005
8603,1776695,1,09/08/2005
8603,1776917,3,21/06/2005
8603,1777173,5,20/05/2005
8603,1777213,2,01/07/2005
8603,1777349,2,26/08/2005
8603,1777359,1,02/06/2005
8603,1777401,4,04/05/2005
8603,1777878,2,20/05/2005
8603,1777904,4,20/03/2005
8603,1778298,3,26/03/2005
8603,1778415,5,02/08/2005
8603,1778710,1,28/03/2005
8603,1778729,3,08/04/2005
8603,1778775,3,09/06/2005
8603,1778788,4,04/08/2005
8603,1778918,1,09/06/2005
8603,1778929,5,12/05/2005
8603,1779118,3,09/08/2005
8603,1779247,5,19/04/2005
8603,1779542,3,20/07/2005
8603,1779844,3,10/05/2005
8603,1780403,2,13/06/2005
8603,1780816,4,02/04/2005
8603,1780876,5,22/11/2005
8603,1780894,3,15/04/2005
8603,1781120,1,11/06/2005
8603,1781384,3,11/04/2005
8603,1781738,4,11/11/2005
8603,1781798,5,12/05/2005
8603,1782080,3,01/05/2005
8603,1782115,4,28/03/2005
8603,1782553,4,23/08/2005
8603,1782605,5,10/05/2005
8603,1782687,5,05/04/2005
8603,1782737,3,08/04/2005
8603,1782783,4,13/04/2005
8603,1782923,4,16/04/2005
8603,1783143,4,28/06/2005
8603,1783225,5,20/05/2005
8603,1783422,5,30/05/2005
8603,1784146,4,09/05/2005
8603,1784150,3,01/04/2005
8603,1784256,4,18/03/2005
8603,1784534,4,12/07/2005
8603,1784735,3,6/10/2005
8603,1784994,5,13/06/2005
8603,1785017,2,25/08/2005
8603,1785036,4,16/07/2005
8603,1785236,4,10/08/2005
8603,1785248,4,28/04/2005
8603,1785406,3,22/04/2005
8603,1785506,4,01/06/2005
8603,1785668,4,01/08/2005
8603,1785867,3,18/03/2005
8603,1785962,3,14/05/2005
8603,1786169,4,04/04/2005
8603,1786381,5,09/07/2005
8603,1786419,4,19/04/2005
8603,1786541,3,8/12/2005
8603,1786566,5,12/04/2005
8603,1786750,5,17/11/2005
8603,1786788,2,7/12/2005
8603,1787008,4,30/05/2005
8603,1787024,2,05/08/2005
8603,1787066,3,29/05/2005
8603,1787324,5,2/11/2005
8603,1787496,3,16/10/2005
8603,1788036,4,12/10/2005
8603,1788245,1,07/04/2005
8603,1788268,1,22/03/2005
8603,1788823,1,27/04/2005
8603,1789133,4,19/05/2005
8603,1789210,1,05/05/2005
8603,1789273,4,29/06/2005
8603,1789382,3,27/03/2005
8603,1789426,4,12/04/2005
8603,1789449,1,26/04/2005
8603,1789551,2,12/04/2005
8603,1789944,3,04/05/2005
8603,1790332,4,04/05/2005
8603,1790786,4,14/06/2005
8603,1791121,4,27/09/2005
8603,1791135,5,09/06/2005
8603,1791174,5,30/11/2005
8603,1791461,3,13/06/2005
8603,1792694,4,23/10/2005
8603,1793146,4,09/06/2005
8603,1793172,1,03/05/2005
8603,1793311,5,10/06/2005
8603,1793530,4,02/06/2005
8603,1793673,3,07/09/2005
8603,1793702,5,30/06/2005
8603,1793747,1,14/09/2005
8603,1793997,3,01/07/2005
8603,1794123,3,01/06/2005
8603,1794579,2,23/11/2005
8603,1794615,4,25/03/2005
8603,1794722,2,23/04/2005
8603,1794933,2,13/09/2005
8603,1795050,3,06/04/2005
8603,1795892,2,07/06/2005
8603,1796166,5,29/01/2005
8603,1796167,3,23/08/2005
8603,1796175,4,14/06/2005
8603,1796217,3,11/12/2005
8603,1796359,2,28/05/2005
8603,1796738,3,02/08/2005
8603,1796748,4,1/11/2005
8603,1796943,4,21/08/2005
8603,1796971,5,03/05/2005
8603,1797072,1,08/09/2005
8603,1797132,1,24/05/2005
8603,1797145,2,01/06/2005
8603,1797229,3,11/04/2005
8603,1797234,5,19/04/2005
8603,1797618,2,25/08/2005
8603,1797625,4,13/04/2005
8603,1797692,5,25/04/2005
8603,1797713,2,10/10/2005
8603,1797887,1,17/04/2005
8603,1798343,3,17/09/2005
8603,1798836,4,07/04/2005
8603,1798845,5,14/11/2005
8603,1798879,1,17/07/2005
8603,1798943,5,17/09/2005
8603,1799139,1,20/09/2005
8603,1799200,4,08/09/2005
8603,1799203,4,30/05/2005
8603,1799234,4,12/06/2005
8603,1799311,4,28/04/2005
8603,1799442,5,4/11/2005
8603,1799805,1,03/05/2005
8603,1799922,4,21/04/2005
8603,1800068,4,19/04/2005
8603,1800072,3,17/03/2005
8603,1800085,5,09/06/2005
8603,1800377,4,31/10/2005
8603,1800511,4,19/08/2005
8603,1800701,5,28/04/2005
8603,1800726,3,30/07/2005
8603,1800808,4,26/03/2005
8603,1800984,3,17/10/2005
8603,1801262,1,27/11/2005
8603,1801343,4,16/05/2005
8603,1801373,5,14/05/2005
8603,1801389,2,7/11/2005
8603,1801498,2,25/05/2005
8603,1801511,1,09/05/2005
8603,1801755,4,4/11/2005
8603,1802059,1,14/03/2005
8603,1802239,1,10/06/2005
8603,1802262,4,7/10/2005
8603,1802269,4,17/08/2005
8603,1802290,1,2/10/2005
8603,1802392,4,18/03/2005
8603,1802691,1,17/10/2005
8603,1802986,3,20/04/2005
8603,1803105,2,13/09/2005
8603,1803697,4,24/08/2005
8603,1803931,5,28/05/2005
8603,1804109,5,09/05/2005
8603,1804596,1,11/08/2005
8603,1804872,4,3/11/2005
8603,1805636,1,29/07/2005
8603,1805874,3,23/12/2005
8603,1806040,4,09/09/2005
8603,1806097,4,04/08/2005
8603,1806235,4,26/04/2005
8603,1806439,3,26/04/2005
8603,1806590,5,17/05/2005
8603,1806828,2,27/05/2005
8603,1806991,4,31/08/2005
8603,1807097,2,24/04/2005
8603,1807465,4,4/10/2005
8603,1807475,3,11/05/2005
8603,1807535,2,12/06/2005
8603,1807559,2,19/04/2005
8603,1808064,1,29/04/2005
8603,1808326,2,20/05/2005
8603,1808407,1,14/05/2005
8603,1808582,5,18/05/2005
8603,1808638,3,21/03/2005
8603,1809079,3,29/06/2005
8603,1809343,5,18/05/2005
8603,1809612,4,13/05/2005
8603,1809686,4,27/06/2005
8603,1809835,4,23/08/2005
8603,1809849,3,12/06/2005
8603,1810261,2,19/04/2005
8603,1810386,1,15/09/2005
8603,1810496,1,06/06/2005
8603,1810568,4,17/08/2005
8603,1810833,1,10/10/2005
8603,1811045,3,25/07/2005
8603,1811199,5,26/11/2005
8603,1811252,2,16/07/2005
8603,1811259,3,28/03/2005
8603,1811333,5,30/04/2005
8603,1811336,4,07/09/2005
8603,1811456,3,22/04/2005
8603,1811676,2,25/05/2005
8603,1811717,2,08/05/2005
8603,1811835,5,06/05/2005
8603,1811844,4,23/03/2005
8603,1812156,3,29/04/2005
8603,1812260,4,29/08/2005
8603,1812347,5,11/05/2005
8603,1812456,4,01/04/2005
8603,1813161,3,17/06/2005
8603,1813185,3,02/08/2005
8603,1813241,1,15/06/2005
8603,1813263,5,3/10/2005
8603,1813705,2,04/04/2005
8603,1813897,2,21/04/2005
8603,1813924,4,08/09/2005
8603,1814070,4,23/03/2005
8603,1814561,3,19/07/2005
8603,1814739,4,06/04/2005
8603,1814753,3,18/11/2005
8603,1814763,3,26/04/2005
8603,1814901,5,16/08/2005
8603,1814962,3,05/07/2005
8603,1815052,1,14/09/2005
8603,1815063,5,16/05/2005
8603,1815327,2,23/08/2005
8603,1815542,1,05/04/2005
8603,1815654,3,06/08/2005
8603,1815850,5,08/06/2005
8603,1816136,3,12/08/2005
8603,1816191,5,2/11/2005
8603,1816213,2,13/06/2005
8603,1816448,4,16/10/2005
8603,1816495,4,06/04/2005
8603,1816599,2,25/05/2005
8603,1816627,5,1/10/2005
8603,1817142,1,13/05/2005
8603,1817216,2,19/10/2005
8603,1817256,4,15/06/2005
8603,1817277,3,09/05/2005
8603,1817346,2,21/03/2005
8603,1817537,1,30/07/2005
8603,1817673,3,11/05/2005
8603,1817815,2,18/03/2005
8603,1817818,4,26/03/2005
8603,1817841,1,01/04/2005
8603,1817984,5,19/07/2005
8603,1818008,5,25/10/2005
8603,1818059,2,10/05/2005
8603,1818178,3,08/09/2005
8603,1818233,2,07/08/2005
8603,1818401,2,07/06/2005
8603,1818447,3,11/04/2005
8603,1818472,3,08/09/2005
8603,1818865,3,29/08/2005
8603,1818895,5,11/07/2005
8603,1818981,4,12/04/2005
8603,1819039,3,07/05/2005
8603,1819054,1,17/08/2005
8603,1819083,3,12/04/2005
8603,1819096,4,24/12/2005
8603,1819146,2,18/03/2005
8603,1819279,4,11/07/2005
8603,1819383,2,28/03/2005
8603,1819758,5,28/04/2005
8603,1819779,4,22/06/2005
8603,1819877,3,29/03/2005
8603,1819954,3,18/05/2005
8603,1820058,3,04/04/2005
8603,1820065,4,07/06/2005
8603,1820346,4,05/07/2005
8603,1820676,4,30/08/2005
8603,1820735,1,04/05/2005
8603,1821155,1,15/10/2005
8603,1821281,3,29/03/2005
8603,1821364,2,03/05/2005
8603,1821407,5,19/10/2005
8603,1821547,2,12/07/2005
8603,1821595,2,13/07/2005
8603,1821640,3,1/11/2005
8603,1822001,2,14/04/2005
8603,1822020,1,20/04/2005
8603,1822089,4,28/11/2005
8603,1822187,4,29/09/2005
8603,1822229,1,28/04/2005
8603,1822240,3,17/09/2005
8603,1822582,1,11/05/2005
8603,1822947,3,14/08/2005
8603,1823034,4,06/04/2005
8603,1823044,5,13/11/2005
8603,1823065,2,26/08/2005
8603,1823384,1,25/03/2005
8603,1823482,3,14/07/2005
8603,1823852,1,4/10/2005
8603,1823920,1,08/09/2005
8603,1824028,2,05/07/2005
8603,1824079,3,18/04/2005
8603,1824090,4,07/04/2005
8603,1824171,4,30/06/2005
8603,1824390,3,16/04/2005
8603,1824433,1,7/11/2005
8603,1824670,2,31/03/2005
8603,1825049,3,28/04/2005
8603,1825329,4,15/05/2005
8603,1825420,4,12/04/2005
8603,1825492,1,03/08/2005
8603,1825539,4,15/09/2005
8603,1825599,3,18/04/2005
8603,1825757,5,06/06/2005
8603,1825866,2,23/04/2005
8603,1826063,1,24/03/2005
8603,1826243,4,13/07/2005
8603,1826290,2,20/12/2005
8603,1826446,3,21/05/2005
8603,1826529,3,10/04/2005
8603,1826612,2,06/09/2005
8603,1826782,5,02/05/2005
8603,1826806,2,07/09/2005
8603,1826936,2,01/06/2005
8603,1826941,5,03/04/2005
8603,1826944,3,29/06/2005
8603,1827209,4,07/05/2005
8603,1827263,2,28/07/2005
8603,1827404,3,21/04/2005
8603,1827453,3,25/05/2005
8603,1827513,5,02/05/2005
8603,1827714,4,24/03/2005
8603,1827872,1,11/05/2005
8603,1828032,3,21/08/2005
8603,1828694,5,27/09/2005
8603,1828732,1,18/04/2005
8603,1828803,4,23/03/2005
8603,1828822,3,28/03/2005
8603,1829027,5,09/06/2005
8603,1829446,5,16/06/2005
8603,1829594,2,10/04/2005
8603,1830000,5,22/07/2005
8603,1830031,5,07/07/2005
8603,1830265,2,6/10/2005
8603,1830936,4,18/03/2005
8603,1831213,3,15/05/2005
8603,1831368,2,21/06/2005
8603,1831393,1,23/09/2005
8603,1831397,2,21/12/2005
8603,1831521,5,12/05/2005
8603,1831647,1,05/07/2005
8603,1831796,4,13/05/2005
8603,1831828,1,15/06/2005
8603,1832023,3,14/04/2005
8603,1832172,4,22/04/2005
8603,1832200,3,20/06/2005
8603,1832577,1,20/09/2005
8603,1832599,2,31/05/2005
8603,1832641,1,24/05/2005
8603,1832726,2,23/05/2005
8603,1832731,2,20/07/2005
8603,1833140,4,15/09/2005
8603,1833221,4,03/04/2005
8603,1833356,3,18/07/2005
8603,1833399,3,17/04/2005
8603,1833985,4,09/05/2005
8603,1834072,5,10/08/2005
8603,1834137,1,23/03/2005
8603,1834737,3,22/10/2005
8603,1834839,4,07/07/2005
8603,1835454,2,22/06/2005
8603,1835510,3,24/10/2005
8603,1835515,3,25/07/2005
8603,1835678,3,21/06/2005
8603,1835980,3,14/06/2005
8603,1835998,4,20/12/2005
8603,1836009,5,06/09/2005
8603,1836059,4,10/10/2005
8603,1836358,4,22/08/2005
8603,1836392,4,24/05/2005
8603,1836454,2,10/06/2005
8603,1836557,3,22/11/2005
8603,1836612,1,12/04/2005
8603,1836939,3,25/08/2005
8603,1837447,5,12/06/2005
8603,1837461,1,12/04/2005
8603,1837521,3,11/07/2005
8603,1837705,2,20/06/2005
8603,1838238,2,26/07/2005
8603,1838815,3,20/06/2005
8603,1839060,4,01/04/2005
8603,1839223,4,12/05/2005
8603,1839282,1,19/04/2005
8603,1839476,2,20/07/2005
8603,1839720,5,04/04/2005
8603,1839891,2,06/05/2005
8603,1839928,3,13/04/2005
8603,1840020,5,25/04/2005
8603,1840067,1,20/07/2005
8603,1840146,4,3/11/2005
8603,1840199,2,12/04/2005
8603,1840362,4,12/10/2005
8603,1840435,3,4/10/2005
8603,1840494,3,03/05/2005
8603,1840535,5,22/03/2005
8603,1840584,3,03/07/2005
8603,1841047,3,02/05/2005
8603,1841117,1,01/07/2005
8603,1841247,5,11/10/2005
8603,1841371,3,23/11/2005
8603,1841657,2,11/05/2005
8603,1842184,4,16/06/2005
8603,1842188,3,30/10/2005
8603,1842385,4,18/06/2005
8603,1842484,3,27/06/2005
8603,1842502,1,30/04/2005
8603,1842686,3,28/04/2005
8603,1842795,4,11/05/2005
8603,1843888,3,16/12/2005
8603,1844586,3,01/07/2005
8603,1844792,3,15/10/2005
8603,1844795,5,18/10/2005
8603,1844798,4,01/06/2005
8603,1845039,5,27/05/2005
8603,1845043,3,09/08/2005
8603,1845125,5,09/05/2005
8603,1845140,5,13/06/2005
8603,1845676,1,06/09/2005
8603,1846094,1,14/08/2005
8603,1846216,2,24/10/2005
8603,1846222,5,23/05/2005
8603,1846483,5,08/04/2005
8603,1846592,4,26/07/2005
8603,1847237,2,01/09/2005
8603,1847570,3,30/09/2005
8603,1847684,1,01/06/2005
8603,1847703,2,03/05/2005
8603,1847757,5,02/05/2005
8603,1848018,2,10/08/2005
8603,1848136,3,27/10/2005
8603,1848634,4,17/12/2005
8603,1848670,4,09/07/2005
8603,1848715,1,31/05/2005
8603,1848790,3,4/11/2005
8603,1849234,3,09/09/2005
8603,1849265,2,30/06/2005
8603,1849266,4,03/05/2005
8603,1849553,1,03/07/2005
8603,1849568,2,04/04/2005
8603,1849689,2,13/06/2005
8603,1849711,3,09/08/2005
8603,1849830,2,06/07/2005
8603,1850006,3,25/07/2005
8603,1850088,1,16/06/2005
8603,1850531,4,31/10/2005
8603,1850670,4,11/04/2005
8603,1850672,5,17/04/2005
8603,1850673,5,17/06/2005
8603,1850750,5,11/08/2005
8603,1850813,5,04/04/2005
8603,1850973,5,08/04/2005
8603,1851089,4,15/11/2005
8603,1851181,2,18/07/2005
8603,1851288,2,5/10/2005
8603,1851387,4,02/05/2005
8603,1851547,3,30/08/2005
8603,1851625,3,15/08/2005
8603,1851932,5,20/06/2005
8603,1852040,2,02/05/2005
8603,1852581,3,27/07/2005
8603,1852869,5,09/04/2005
8603,1852888,1,22/03/2005
8603,1853073,2,16/03/2005
8603,1853144,2,7/11/2005
8603,1853285,4,16/05/2005
8603,1853940,5,06/06/2005
8603,1854220,2,25/04/2005
8603,1854261,4,02/05/2005
8603,1854679,1,20/05/2005
8603,1854712,3,21/04/2005
8603,1854727,5,18/04/2005
8603,1854947,2,13/10/2005
8603,1854965,2,27/10/2005
8603,1855138,3,14/04/2005
8603,1856167,5,12/07/2005
8603,1856309,4,14/07/2005
8603,1856369,1,04/04/2005
8603,1856501,4,27/03/2005
8603,1856679,4,23/03/2005
8603,1856867,4,23/10/2005
8603,1857005,5,19/09/2005
8603,1857081,2,13/07/2005
8603,1857192,3,24/04/2005
8603,1857227,4,25/10/2005
8603,1857725,1,15/06/2005
8603,1857762,3,24/11/2005
8603,1857822,4,11/05/2005
8603,1857854,1,17/07/2005
8603,1857888,1,07/04/2005
8603,1857952,3,08/04/2005
8603,1858024,2,02/07/2005
8603,1858077,2,05/04/2005
8603,1858216,1,24/08/2005
